lambda_1,lambda_2,x_min_mode,x_max_mode,step_mode,count_all,count_ft,fraction_all,cumulative_fraction_all,fraction_ft,mode_id
1.20793,1.20839,5,40,0.066705,1,0,1.1301478233352923e-05,0.9924054066271955,0.0,840
1.20793,1.20839,5,50,0.037269,1,0,1.1301478233352923e-05,0.9924167081054288,0.0,841
1.20793,1.20839,5,50,0.134822,1,0,1.1301478233352923e-05,0.9924280095836622,0.0,842
1.20793,1.20839,5,53,0.042346,1,0,1.1301478233352923e-05,0.9924393110618955,0.0,843
1.20793,1.20839,5,53,0.051484,1,0,1.1301478233352923e-05,0.9924506125401289,0.0,844
1.20793,1.20839,5,60,0.018818,1,0,1.1301478233352923e-05,0.9924619140183623,0.0,845
1.20793,1.20839,5,60,0.026628,1,0,1.1301478233352923e-05,0.9924732154965956,0.0,846
1.20793,1.20839,5,61,0.018415,1,0,1.1301478233352923e-05,0.992484516974829,0.0,847
1.20793,1.20839,5,63,0.03,1,0,1.1301478233352923e-05,0.9924958184530623,0.0,848
1.20793,1.20839,5,70,0.015346,1,0,1.1301478233352923e-05,0.9925071199312957,0.0,849
1.20793,1.20839,5,71,0.02913,1,0,1.1301478233352923e-05,0.9925184214095291,0.0,850
1.20793,1.20839,5,81,0.015004,1,0,1.1301478233352923e-05,0.9925297228877624,0.0,851
1.20793,1.20839,5,100,0.015004,1,0,1.1301478233352923e-05,0.9925410243659958,0.0,852
1.20793,1.20839,7,26,0.015004,1,0,1.1301478233352923e-05,0.9925523258442291,0.0,853
1.20793,1.20839,7,90,0.015004,1,0,1.1301478233352923e-05,0.9925636273224625,0.0,854
1.20793,1.20839,7,90,0.067142,1,0,1.1301478233352923e-05,0.9925749288006959,0.0,855
1.20793,1.20839,10,31,0.022,1,0,1.1301478233352923e-05,0.9925862302789292,0.0,856
1.20793,1.20839,10,32,0.017,1,0,1.1301478233352923e-05,0.9925975317571626,0.0,857
1.20793,1.20839,10,34,0.015004,1,0,1.1301478233352923e-05,0.992608833235396,0.0,858
1.20793,1.20839,10,40,0.02,1,0,1.1301478233352923e-05,0.9926201347136293,0.0,859
1.20793,1.20839,10,42,0.0399,1,0,1.1301478233352923e-05,0.9926314361918627,0.0,860
1.20793,1.20839,10,48,0.015004,1,0,1.1301478233352923e-05,0.992642737670096,0.0,861
1.20793,1.20839,10,50,0.025,1,0,1.1301478233352923e-05,0.9926540391483294,0.0,862
1.20793,1.20839,10,50,0.031715,1,0,1.1301478233352923e-05,0.9926653406265628,0.0,863
1.20793,1.20839,10,51,0.03,1,0,1.1301478233352923e-05,0.9926766421047961,0.0,864
1.20793,1.20839,10,52,0.026261,1,0,1.1301478233352923e-05,0.9926879435830295,0.0,865
1.20793,1.20839,10,60,0.022,1,0,1.1301478233352923e-05,0.9926992450612628,0.0,866
1.20793,1.20839,10,60,0.026,1,0,1.1301478233352923e-05,0.9927105465394962,0.0,867
1.20793,1.20839,10,60,0.036884,1,0,1.1301478233352923e-05,0.9927218480177296,0.0,868
1.20793,1.20839,10,60,0.040923,1,0,1.1301478233352923e-05,0.9927331494959629,0.0,869
1.20793,1.20839,10,60,0.053279,1,0,1.1301478233352923e-05,0.9927444509741963,0.0,870
1.20793,1.20839,10,60,0.062255,1,0,1.1301478233352923e-05,0.9927557524524296,0.0,871
1.20793,1.20839,10,60,0.062549,1,0,1.1301478233352923e-05,0.992767053930663,0.0,872
1.20793,1.20839,10,60,0.093925,1,0,1.1301478233352923e-05,0.9927783554088964,0.0,873
1.20793,1.20839,10,61,0.060081,1,0,1.1301478233352923e-05,0.9927896568871297,0.0,874
1.20793,1.20839,10,61,0.06964,1,0,1.1301478233352923e-05,0.9928009583653631,0.0,875
1.20793,1.20839,10,62,0.043369,1,0,1.1301478233352923e-05,0.9928122598435964,0.0,876
1.20793,1.20839,10,64,0.038599,1,0,1.1301478233352923e-05,0.9928235613218298,0.0,877
1.20793,1.20839,10,65,0.016,1,0,1.1301478233352923e-05,0.9928348628000632,0.0,878
1.20793,1.20839,10,65,0.028371,1,0,1.1301478233352923e-05,0.9928461642782965,0.0,879
1.20793,1.20839,10,65,0.03302,1,0,1.1301478233352923e-05,0.9928574657565299,0.0,880
1.20793,1.20839,10,65,0.039314,1,0,1.1301478233352923e-05,0.9928687672347632,0.0,881
1.20793,1.20839,10,65,0.06356,1,0,1.1301478233352923e-05,0.9928800687129966,0.0,882
1.20793,1.20839,10,65,0.068715,1,0,1.1301478233352923e-05,0.99289137019123,0.0,883
1.20793,1.20839,10,65,0.103318,1,0,1.1301478233352923e-05,0.9929026716694633,0.0,884
1.20793,1.20839,10,65,0.165494,1,0,1.1301478233352923e-05,0.9929139731476967,0.0,885
1.20793,1.20839,10,65,0.207022,1,0,1.1301478233352923e-05,0.99292527462593,0.0,886
1.20793,1.20839,10,66,0.052549,1,0,1.1301478233352923e-05,0.9929365761041634,0.0,887
1.20793,1.20839,10,70,0.029669,1,0,1.1301478233352923e-05,0.9929478775823968,0.0,888
1.20793,1.20839,10,70,0.031049,1,0,1.1301478233352923e-05,0.9929591790606301,0.0,889
1.20793,1.20839,10,70,0.03342,1,0,1.1301478233352923e-05,0.9929704805388635,0.0,890
1.20793,1.20839,10,70,0.064354,1,0,1.1301478233352923e-05,0.9929817820170969,0.0,891
1.20793,1.20839,10,70,0.066287,1,0,1.1301478233352923e-05,0.9929930834953302,0.0,892
1.20793,1.20839,10,70,0.1365,1,0,1.1301478233352923e-05,0.9930043849735636,0.0,893
1.20793,1.20839,10,71,0.024545,1,0,1.1301478233352923e-05,0.9930156864517969,0.0,894
1.20793,1.20839,10,71,0.032725,1,0,1.1301478233352923e-05,0.9930269879300303,0.0,895
1.20793,1.20839,10,71,0.033887,1,0,1.1301478233352923e-05,0.9930382894082637,0.0,896
1.20793,1.20839,10,71,0.034162,1,0,1.1301478233352923e-05,0.993049590886497,0.0,897
1.20793,1.20839,10,71,0.048196,1,0,1.1301478233352923e-05,0.9930608923647304,0.0,898
1.20793,1.20839,10,72,0.026628,1,0,1.1301478233352923e-05,0.9930721938429637,0.0,899
1.20793,1.20839,10,72,0.035597,1,0,1.1301478233352923e-05,0.9930834953211971,0.0,900
1.20793,1.20839,10,72,0.042346,1,0,1.1301478233352923e-05,0.9930947967994305,0.0,901
1.20793,1.20839,10,72,0.050316,1,0,1.1301478233352923e-05,0.9931060982776638,0.0,902
1.20793,1.20839,10,73,0.02378,1,0,1.1301478233352923e-05,0.9931173997558972,0.0,903
1.20793,1.20839,10,73,0.025,1,0,1.1301478233352923e-05,0.9931287012341306,0.0,904
1.20793,1.20839,10,73,0.032725,1,0,1.1301478233352923e-05,0.9931400027123639,0.0,905
1.20793,1.20839,10,73,0.034162,1,0,1.1301478233352923e-05,0.9931513041905973,0.0,906
1.20793,1.20839,10,73,0.03666,1,0,1.1301478233352923e-05,0.9931626056688306,0.0,907
1.20793,1.20839,10,73,0.045711,1,0,1.1301478233352923e-05,0.993173907147064,0.0,908
1.20793,1.20839,10,73,0.060081,1,0,1.1301478233352923e-05,0.9931852086252974,0.0,909
1.20793,1.20839,10,73,0.060361,1,0,1.1301478233352923e-05,0.9931965101035307,0.0,910
1.20793,1.20839,10,73,0.091548,1,0,1.1301478233352923e-05,0.9932078115817641,0.0,911
1.20793,1.20839,10,73,0.1011,1,0,1.1301478233352923e-05,0.9932191130599974,0.0,912
1.20793,1.20839,10,73,0.147161,1,0,1.1301478233352923e-05,0.9932304145382308,0.0,913
1.20793,1.20839,10,73,0.231562,1,0,1.1301478233352923e-05,0.9932417160164642,0.0,914
1.20793,1.20839,10,80,0.017392,1,0,1.1301478233352923e-05,0.9932530174946975,0.0,915
1.20793,1.20839,10,80,0.02,1,0,1.1301478233352923e-05,0.9932643189729309,0.0,916
1.20793,1.20839,10,80,0.023531,1,0,1.1301478233352923e-05,0.9932756204511642,0.0,917
1.20793,1.20839,10,80,0.033887,1,0,1.1301478233352923e-05,0.9932869219293976,0.0,918
1.20793,1.20839,10,80,0.045711,1,0,1.1301478233352923e-05,0.993298223407631,0.0,919
1.20793,1.20839,10,81,0.037269,1,0,1.1301478233352923e-05,0.9933095248858643,0.0,920
1.20793,1.20839,10,82,0.015346,1,0,1.1301478233352923e-05,0.9933208263640977,0.0,921
1.20793,1.20839,10,82,0.015689,1,0,1.1301478233352923e-05,0.993332127842331,0.0,922
1.20793,1.20839,10,82,0.020458,1,0,1.1301478233352923e-05,0.9933434293205644,0.0,923
1.20793,1.20839,10,82,0.06356,1,0,1.1301478233352923e-05,0.9933547307987978,0.0,924
1.20793,1.20839,10,83,0.015004,1,0,1.1301478233352923e-05,0.9933660322770311,0.0,925
1.20793,1.20839,10,83,0.026628,1,0,1.1301478233352923e-05,0.9933773337552645,0.0,926
1.20793,1.20839,10,83,0.03302,1,0,1.1301478233352923e-05,0.9933886352334979,0.0,927
1.20793,1.20839,10,83,0.037778,1,0,1.1301478233352923e-05,0.9933999367117312,0.0,928
1.20793,1.20839,10,90,0.011,1,0,1.1301478233352923e-05,0.9934112381899646,0.0,929
1.20793,1.20839,10,90,0.016,1,0,1.1301478233352923e-05,0.9934225396681979,0.0,930
1.20793,1.20839,10,90,0.01671,1,0,1.1301478233352923e-05,0.9934338411464313,0.0,931
1.20793,1.20839,10,90,0.02,1,0,1.1301478233352923e-05,0.9934451426246647,0.0,932
1.20793,1.20839,10,90,0.02074,1,0,1.1301478233352923e-05,0.993456444102898,0.0,933
1.20793,1.20839,10,90,0.023531,1,0,1.1301478233352923e-05,0.9934677455811314,0.0,934
1.20793,1.20839,10,90,0.02378,1,0,1.1301478233352923e-05,0.9934790470593647,0.0,935
1.20793,1.20839,10,90,0.025,1,0,1.1301478233352923e-05,0.9934903485375981,0.0,936
1.20793,1.20839,10,90,0.025372,1,0,1.1301478233352923e-05,0.9935016500158315,0.0,937
1.20793,1.20839,10,90,0.026,1,0,1.1301478233352923e-05,0.9935129514940648,0.0,938
1.20793,1.20839,10,90,0.026628,1,0,1.1301478233352923e-05,0.9935242529722982,0.0,939
1.20793,1.20839,10,90,0.027623,1,0,1.1301478233352923e-05,0.9935355544505315,0.0,940
1.20793,1.20839,10,90,0.02913,1,0,1.1301478233352923e-05,0.9935468559287649,0.0,941
1.20793,1.20839,10,90,0.029397,1,0,1.1301478233352923e-05,0.9935581574069983,0.0,942
1.20793,1.20839,10,90,0.031049,1,0,1.1301478233352923e-05,0.9935694588852316,0.0,943
1.20793,1.20839,10,90,0.032476,1,0,1.1301478233352923e-05,0.993580760363465,0.0,944
1.20793,1.20839,10,90,0.03531,1,0,1.1301478233352923e-05,0.9935920618416983,0.0,945
1.20793,1.20839,10,90,0.035597,1,0,1.1301478233352923e-05,0.9936033633199317,0.0,946
1.20793,1.20839,10,90,0.036285,1,0,1.1301478233352923e-05,0.9936146647981651,0.0,947
1.20793,1.20839,10,90,0.04618,1,0,1.1301478233352923e-05,0.9936259662763984,0.0,948
1.20793,1.20839,10,90,0.060361,1,0,1.1301478233352923e-05,0.9936372677546318,0.0,949
1.20793,1.20839,10,90,0.063208,1,0,1.1301478233352923e-05,0.9936485692328652,0.0,950
1.20793,1.20839,10,90,0.064673,1,0,1.1301478233352923e-05,0.9936598707110985,0.0,951
1.20793,1.20839,10,90,0.066705,1,0,1.1301478233352923e-05,0.9936711721893319,0.0,952
1.20793,1.20839,10,90,0.089397,1,0,1.1301478233352923e-05,0.9936824736675652,0.0,953
1.20793,1.20839,10,90,0.115064,1,0,1.1301478233352923e-05,0.9936937751457986,0.0,954
1.20793,1.20839,10,91,0.016,1,0,1.1301478233352923e-05,0.993705076624032,0.0,955
1.20793,1.20839,10,91,0.017392,1,0,1.1301478233352923e-05,0.9937163781022653,0.0,956
1.20793,1.20839,10,91,0.026,1,0,1.1301478233352923e-05,0.9937276795804987,0.0,957
1.20793,1.20839,10,91,0.027176,1,0,1.1301478233352923e-05,0.993738981058732,0.0,958
1.20793,1.20839,10,91,0.0303,1,0,1.1301478233352923e-05,0.9937502825369654,0.0,959
1.20793,1.20839,10,91,0.03302,1,0,1.1301478233352923e-05,0.9937615840151988,0.0,960
1.20793,1.20839,10,91,0.03342,1,0,1.1301478233352923e-05,0.9937728854934321,0.0,961
1.20793,1.20839,10,91,0.035029,1,0,1.1301478233352923e-05,0.9937841869716655,0.0,962
1.20793,1.20839,10,91,0.038876,1,0,1.1301478233352923e-05,0.9937954884498988,0.0,963
1.20793,1.20839,10,91,0.041918,1,0,1.1301478233352923e-05,0.9938067899281322,0.0,964
1.20793,1.20839,10,91,0.042969,1,0,1.1301478233352923e-05,0.9938180914063656,0.0,965
1.20793,1.20839,10,91,0.048629,1,0,1.1301478233352923e-05,0.9938293928845989,0.0,966
1.20793,1.20839,10,91,0.060081,1,0,1.1301478233352923e-05,0.9938406943628323,0.0,967
1.20793,1.20839,10,91,0.060795,1,0,1.1301478233352923e-05,0.9938519958410656,0.0,968
1.20793,1.20839,10,91,0.107872,1,0,1.1301478233352923e-05,0.993863297319299,0.0,969
1.20793,1.20839,10,91,0.124965,1,0,1.1301478233352923e-05,0.9938745987975324,0.0,970
1.20793,1.20839,10,94,0.019438,1,0,1.1301478233352923e-05,0.9938859002757657,0.0,971
1.20793,1.20839,10,94,0.02378,1,0,1.1301478233352923e-05,0.9938972017539991,0.0,972
1.20793,1.20839,10,94,0.024545,1,0,1.1301478233352923e-05,0.9939085032322325,0.0,973
1.20793,1.20839,10,94,0.03,1,0,1.1301478233352923e-05,0.9939198047104658,0.0,974
1.20793,1.20839,10,94,0.03302,1,0,1.1301478233352923e-05,0.9939311061886992,0.0,975
1.20793,1.20839,10,94,0.035029,1,0,1.1301478233352923e-05,0.9939424076669325,0.0,976
1.20793,1.20839,10,94,0.040665,1,0,1.1301478233352923e-05,0.9939537091451659,0.0,977
1.20793,1.20839,10,94,0.045081,1,0,1.1301478233352923e-05,0.9939650106233993,0.0,978
1.20793,1.20839,10,94,0.054909,1,0,1.1301478233352923e-05,0.9939763121016326,0.0,979
1.20793,1.20839,10,94,0.252754,1,0,1.1301478233352923e-05,0.993987613579866,0.0,980
1.20793,1.20839,10,96,0.028053,1,0,1.1301478233352923e-05,0.9939989150580993,0.0,981
1.20793,1.20839,10,97,0.015004,1,0,1.1301478233352923e-05,0.9940102165363327,0.0,982
1.20793,1.20839,10,112,0.0319,1,0,1.1301478233352923e-05,0.9940215180145661,0.0,983
1.20793,1.20839,12,14,0.015004,1,0,1.1301478233352923e-05,0.9940328194927994,0.0,984
1.20793,1.20839,12,60,0.042969,1,0,1.1301478233352923e-05,0.9940441209710328,0.0,985
1.20793,1.20839,14,80,0.015004,1,0,1.1301478233352923e-05,0.9940554224492661,0.0,986
1.20793,1.20839,15,26,0.015004,1,0,1.1301478233352923e-05,0.9940667239274995,0.0,987
1.20793,1.20839,15,48,0.015004,1,0,1.1301478233352923e-05,0.9940780254057329,0.0,988
1.20793,1.20839,15,50,0.015004,1,0,1.1301478233352923e-05,0.9940893268839662,0.0,989
1.20793,1.20839,15,61,0.015346,1,0,1.1301478233352923e-05,0.9941006283621996,0.0,990
1.20793,1.20839,15,70,0.04618,1,0,1.1301478233352923e-05,0.994111929840433,0.0,991
1.20793,1.20839,15,100,0.02,1,0,1.1301478233352923e-05,0.9941232313186663,0.0,992
1.20793,1.20839,15,100,0.024545,1,0,1.1301478233352923e-05,0.9941345327968997,0.0,993
1.20793,1.20839,15,100,0.0319,1,0,1.1301478233352923e-05,0.994145834275133,0.0,994
1.20793,1.20839,15,106,0.015004,1,0,1.1301478233352923e-05,0.9941571357533664,0.0,995
1.20793,1.20839,17,26,0.015004,1,0,1.1301478233352923e-05,0.9941684372315998,0.0,996
1.20793,1.20839,18,27,0.015004,1,0,1.1301478233352923e-05,0.9941797387098331,0.0,997
1.20793,1.20839,18,44,0.015004,1,0,1.1301478233352923e-05,0.9941910401880665,0.0,998
1.20793,1.20839,19,23,0.015004,1,0,1.1301478233352923e-05,0.9942023416662998,0.0,999
1.20793,1.20839,20,31,0.015004,1,0,1.1301478233352923e-05,0.9942136431445332,0.0,1000
1.20793,1.20839,20,32,0.060361,1,0,1.1301478233352923e-05,0.9942249446227666,0.0,1001
1.20793,1.20839,20,33,0.0594,1,0,1.1301478233352923e-05,0.9942362461009999,0.0,1002
1.20793,1.20839,20,33,0.087237,1,0,1.1301478233352923e-05,0.9942475475792333,0.0,1003
1.20793,1.20839,20,35,0.060081,1,0,1.1301478233352923e-05,0.9942588490574666,0.0,1004
1.20793,1.20839,20,51,0.015004,1,0,1.1301478233352923e-05,0.9942701505357,0.0,1005
1.20793,1.20839,20,63,0.015004,1,0,1.1301478233352923e-05,0.9942814520139334,0.0,1006
1.20793,1.20839,20,68,0.052987,1,0,1.1301478233352923e-05,0.9942927534921667,0.0,1007
1.20793,1.20839,20,80,0.156406,1,0,1.1301478233352923e-05,0.9943040549704001,0.0,1008
1.20793,1.20839,20,90,0.017392,1,0,1.1301478233352923e-05,0.9943153564486334,0.0,1009
1.20793,1.20839,20,92,0.135252,1,0,1.1301478233352923e-05,0.9943266579268668,0.0,1010
1.20793,1.20839,20,95,0.015004,1,0,1.1301478233352923e-05,0.9943379594051002,0.0,1011
1.20793,1.20839,20,104,0.015004,1,0,1.1301478233352923e-05,0.9943492608833335,0.0,1012
1.20793,1.20839,22,34,0.015004,1,0,1.1301478233352923e-05,0.9943605623615669,0.0,1013
1.20793,1.20839,24,31,0.015004,1,0,1.1301478233352923e-05,0.9943718638398003,0.0,1014
1.20793,1.20839,24,35,0.015004,1,0,1.1301478233352923e-05,0.9943831653180336,0.0,1015
1.20793,1.20839,24,54,0.015004,1,0,1.1301478233352923e-05,0.994394466796267,0.0,1016
1.20793,1.20839,25,35,0.018818,1,0,1.1301478233352923e-05,0.9944057682745003,0.0,1017
1.20793,1.20839,25,38,0.015004,1,0,1.1301478233352923e-05,0.9944170697527337,0.0,1018
1.20793,1.20839,25,43,0.015004,1,0,1.1301478233352923e-05,0.9944283712309671,0.0,1019
1.20793,1.20839,25,50,0.045081,1,0,1.1301478233352923e-05,0.9944396727092004,0.0,1020
1.20793,1.20839,25,50,0.4625,1,0,1.1301478233352923e-05,0.9944509741874338,0.0,1021
1.20793,1.20839,25,55,0.016,1,0,1.1301478233352923e-05,0.9944622756656671,0.0,1022
1.20793,1.20839,25,55,0.026628,1,0,1.1301478233352923e-05,0.9944735771439005,0.0,1023
1.20793,1.20839,25,55,0.150761,1,0,1.1301478233352923e-05,0.9944848786221339,0.0,1024
1.20793,1.20839,25,55,0.456923,1,0,1.1301478233352923e-05,0.9944961801003672,0.0,1025
1.20793,1.20839,25,61,0.015004,1,0,1.1301478233352923e-05,0.9945074815786006,0.0,1026
1.20793,1.20839,25,73,0.055227,1,0,1.1301478233352923e-05,0.9945187830568339,0.0,1027
1.20793,1.20839,25,90,0.015004,1,0,1.1301478233352923e-05,0.9945300845350673,0.0,1028
1.20793,1.20839,26,29,0.015004,1,0,1.1301478233352923e-05,0.9945413860133007,0.0,1029
1.20793,1.20839,26,50,0.015004,1,0,1.1301478233352923e-05,0.994552687491534,0.0,1030
1.20793,1.20839,27,29,0.015004,1,0,1.1301478233352923e-05,0.9945639889697674,0.0,1031
1.20793,1.20839,27,30,0.022,1,0,1.1301478233352923e-05,0.9945752904480007,0.0,1032
1.20793,1.20839,28,46,0.136015,1,0,1.1301478233352923e-05,0.9945865919262341,0.0,1033
1.20793,1.20839,30,34,0.034162,1,0,1.1301478233352923e-05,0.9945978934044675,0.0,1034
1.20793,1.20839,30,41,0.056011,1,0,1.1301478233352923e-05,0.9946091948827008,0.0,1035
1.20793,1.20839,30,55,0.026,1,0,1.1301478233352923e-05,0.9946204963609342,0.0,1036
1.20793,1.20839,30,55,0.045081,1,0,1.1301478233352923e-05,0.9946317978391676,0.0,1037
1.20793,1.20839,30,90,0.015004,1,0,1.1301478233352923e-05,0.9946430993174009,0.0,1038
1.20793,1.20839,32,50,0.015004,1,0,1.1301478233352923e-05,0.9946544007956343,0.0,1039
1.20793,1.20839,32,56,0.015004,1,0,1.1301478233352923e-05,0.9946657022738676,0.0,1040
1.20793,1.20839,32,60,0.015004,1,0,1.1301478233352923e-05,0.994677003752101,0.0,1041
1.20793,1.20839,33,38,0.015004,1,0,1.1301478233352923e-05,0.9946883052303344,0.0,1042
1.20793,1.20839,33,41,0.015004,1,0,1.1301478233352923e-05,0.9946996067085677,0.0,1043
1.20793,1.20839,35,40,0.015004,1,0,1.1301478233352923e-05,0.9947109081868011,0.0,1044
1.20793,1.20839,35,71,0.015346,1,0,1.1301478233352923e-05,0.9947222096650344,0.0,1045
1.20793,1.20839,38,41,0.015004,1,0,1.1301478233352923e-05,0.9947335111432678,0.0,1046
1.20793,1.20839,40,46,0.016369,1,0,1.1301478233352923e-05,0.9947448126215012,0.0,1047
1.20793,1.20839,40,55,0.015004,1,0,1.1301478233352923e-05,0.9947561140997345,0.0,1048
1.20793,1.20839,40,55,0.021136,1,0,1.1301478233352923e-05,0.9947674155779679,0.0,1049
1.20793,1.20839,40,60,0.015004,1,0,1.1301478233352923e-05,0.9947787170562012,0.0,1050
1.20793,1.20839,40,73,0.034162,1,0,1.1301478233352923e-05,0.9947900185344346,0.0,1051
1.20793,1.20839,44,48,0.015004,1,0,1.1301478233352923e-05,0.994801320012668,0.0,1052
1.20793,1.20839,44,55,0.015004,1,0,1.1301478233352923e-05,0.9948126214909013,0.0,1053
1.20793,1.20839,45,48,0.015004,1,0,1.1301478233352923e-05,0.9948239229691347,0.0,1054
1.20793,1.20839,45,50,0.015004,1,0,1.1301478233352923e-05,0.994835224447368,0.0,1055
1.20793,1.20839,48,55,0.015004,1,0,1.1301478233352923e-05,0.9948465259256014,0.0,1056
1.20793,1.20839,50,61,0.015004,1,0,1.1301478233352923e-05,0.9948578274038348,0.0,1057
1.20793,1.20839,60,65,0.015004,1,0,1.1301478233352923e-05,0.9948691288820681,0.0,1058
1.20793,1.20839,60,80,0.060081,1,0,1.1301478233352923e-05,0.9948804303603015,0.0,1059
1.20793,1.20839,80,100,0.015004,1,0,1.1301478233352923e-05,0.9948917318385349,0.0,1060
1.2252,,6,126,0.05,1,1,1.1301478233352923e-05,0.9949030333167682,0.0004725897920604915,1061
1.2368,,5,70,0.01,1,1,1.1301478233352923e-05,0.9949143347950016,0.0004725897920604915,1062
1.28,,1,125,0.1,1,1,1.1301478233352923e-05,0.9949256362732349,0.0004725897920604915,1063
1.2982,,10,70,0.05,1,1,1.1301478233352923e-05,0.9949369377514683,0.0004725897920604915,1064
1.299973,,0,28,0.004,1,1,1.1301478233352923e-05,0.9949482392297017,0.0004725897920604915,1065
1.299973,,3,65,0.01,1,1,1.1301478233352923e-05,0.994959540707935,0.0004725897920604915,1066
1.4862,,4,124,0.01,1,1,1.1301478233352923e-05,0.9949708421861684,0.0004725897920604915,1067
1.494,,4,164,0.05,1,1,1.1301478233352923e-05,0.9949821436644017,0.0004725897920604915,1068
1.494,,4,165,0.05,1,1,1.1301478233352923e-05,0.9949934451426351,0.0004725897920604915,1069
1.5173,,6,75,0.005,1,1,1.1301478233352923e-05,0.9950047466208685,0.0004725897920604915,1070
1.535,,6,75,0.013,1,1,1.1301478233352923e-05,0.9950160480991018,0.0004725897920604915,1071
1.535,,7,60,0.017,1,1,1.1301478233352923e-05,0.9950273495773352,0.0004725897920604915,1072
1.535,,9,85,0.013,1,1,1.1301478233352923e-05,0.9950386510555685,0.0004725897920604915,1073
1.5393,,20,132,0.062549,1,1,1.1301478233352923e-05,0.9950499525338019,0.0004725897920604915,1074
1.5406,1.5406,4,70,0.017,1,1,1.1301478233352923e-05,0.9950612540120353,0.0004725897920604915,1075
1.5406,1.5406,5,58,0.019438,1,1,1.1301478233352923e-05,0.9950725554902686,0.0004725897920604915,1076
1.5406,1.5406,5,60,0.019438,1,1,1.1301478233352923e-05,0.995083856968502,0.0004725897920604915,1077
1.5406,1.54439,1,2,0.002,1,0,1.1301478233352923e-05,0.9950951584467354,0.0,1078
1.5406,1.54439,2,30,0.05,1,0,1.1301478233352923e-05,0.9951064599249687,0.0,1079
1.5406,1.54439,2,50,0.020458,1,0,1.1301478233352923e-05,0.9951177614032021,0.0,1080
1.5406,1.54439,2,90,0.01,1,0,1.1301478233352923e-05,0.9951290628814354,0.0,1081
1.5406,1.54439,2,100,0.030692,1,0,1.1301478233352923e-05,0.9951403643596688,0.0,1082
1.5406,1.54439,3,40,0.02,1,1,1.1301478233352923e-05,0.9951516658379022,0.0004725897920604915,1083
1.5406,1.54439,3,70,0.01,1,1,1.1301478233352923e-05,0.9951629673161355,0.0004725897920604915,1084
1.5406,1.54439,3,100,0.01,1,1,1.1301478233352923e-05,0.9951742687943689,0.0004725897920604915,1085
1.5406,1.54439,3,100,0.013,1,1,1.1301478233352923e-05,0.9951855702726022,0.0004725897920604915,1086
1.5406,1.54439,3,100,0.022507,1,0,1.1301478233352923e-05,0.9951968717508356,0.0,1087
1.5406,1.54439,4,50,0.02,1,1,1.1301478233352923e-05,0.995208173229069,0.0004725897920604915,1088
1.5406,1.54439,4,60,0.015004,1,1,1.1301478233352923e-05,0.9952194747073023,0.0004725897920604915,1089
1.5406,1.54439,4,60,0.020458,1,0,1.1301478233352923e-05,0.9952307761855357,0.0,1090
1.5406,1.54439,4,100,0.01,1,1,1.1301478233352923e-05,0.995242077663769,0.0004725897920604915,1091
1.5406,1.54439,4,141,0.021484,1,1,1.1301478233352923e-05,0.9952533791420024,0.0004725897920604915,1092
1.5406,1.54439,5,12,0.020458,1,0,1.1301478233352923e-05,0.9952646806202358,0.0,1093
1.5406,1.54439,5,30,0.020458,1,0,1.1301478233352923e-05,0.9952759820984691,0.0,1094
1.5406,1.54439,5,40,0.008185,1,0,1.1301478233352923e-05,0.9952872835767025,0.0,1095
1.5406,1.54439,5,54,0.049091,1,0,1.1301478233352923e-05,0.9952985850549358,0.0,1096
1.5406,1.54439,5,55,0.010231,1,1,1.1301478233352923e-05,0.9953098865331692,0.0004725897920604915,1097
1.5406,1.54439,5,57,0.020458,1,0,1.1301478233352923e-05,0.9953211880114026,0.0,1098
1.5406,1.54439,5,60,0.029669,1,0,1.1301478233352923e-05,0.9953324894896359,0.0,1099
1.5406,1.54439,5,60,0.05,1,0,1.1301478233352923e-05,0.9953437909678693,0.0,1100
1.5406,1.54439,5,62,0.03,1,0,1.1301478233352923e-05,0.9953550924461027,0.0,1101
1.5406,1.54439,5,70,0.01,1,1,1.1301478233352923e-05,0.995366393924336,0.0004725897920604915,1102
1.5406,1.54439,5,70,0.013,1,0,1.1301478233352923e-05,0.9953776954025694,0.0,1103
1.5406,1.54439,5,70,0.018415,1,0,1.1301478233352923e-05,0.9953889968808027,0.0,1104
1.5406,1.54439,5,70,0.02,1,1,1.1301478233352923e-05,0.9954002983590361,0.0004725897920604915,1105
1.5406,1.54439,5,75,0.040923,1,0,1.1301478233352923e-05,0.9954115998372695,0.0,1106
1.5406,1.54439,5,77,0.03342,1,0,1.1301478233352923e-05,0.9954229013155028,0.0,1107
1.5406,1.54439,5,79,0.020458,1,0,1.1301478233352923e-05,0.9954342027937362,0.0,1108
1.5406,1.54439,5,80,0.010231,1,0,1.1301478233352923e-05,0.9954455042719695,0.0,1109
1.5406,1.54439,5,80,0.016369,1,0,1.1301478233352923e-05,0.9954568057502029,0.0,1110
1.5406,1.54439,5,80,0.02,1,1,1.1301478233352923e-05,0.9954681072284363,0.0004725897920604915,1111
1.5406,1.54439,5,90,0.054909,1,0,1.1301478233352923e-05,0.9954794087066696,0.0,1112
1.5406,1.54439,5,99,0.049091,1,0,1.1301478233352923e-05,0.995490710184903,0.0,1113
1.5406,1.54439,5,100,0.020458,1,1,1.1301478233352923e-05,0.9955020116631363,0.0004725897920604915,1114
